  t                         I1                        I2                        I3                        I4                        I5
  0.18400000000000000       3.14694289171144476E-002  4.75261082540065008E-002  6.76432766988599166E-002  9.18330083542083786E-002  0.11999473063682857     
  0.18500000000000000       3.04977104639623797E-002  4.61688832591680698E-002  6.58496323543399514E-002  8.95584198260520464E-002  0.11720627015792696     
  0.18600000000000000       2.95561254995143630E-002  4.48505794937013938E-002  6.41035652055804428E-002  8.73401796202463859E-002  0.11448261251018647     
  0.18700000000000000       2.86437347224355147E-002  4.35700753426052634E-002  6.24038141239567912E-002  8.51768926634792756E-002  0.11182225250348379     
  0.18800000000000000       2.77596282872513353E-002  4.23262816699573607E-002  6.07491513970436908E-002  8.30671984103445032E-002  0.10922371989875218     
  0.18900000000000000       2.69029248780159672E-002  4.11181408762854861E-002  5.91383818433668662E-002  8.10097699889437278E-002  0.10668557859655471     
  0.19000000000000000       2.60727708111416316E-002  3.99446259833369371E-002  5.75703419506040648E-002  7.90033133676262406E-002  0.10420642584448929     
  0.19100000000000000       2.52683391665841257E-002  3.88047397453767651E-002  5.60438990366137618E-002  7.70465665423449853E-002  0.10178489146299252     
  0.19200000000000000       2.44888289462294358E-002  3.76975137864005716E-002  5.45564918878870334E-002  7.51382987441214095E-002  9.94196370891165665E-002
  0.19300000000000000       2.37334642588648038E-002  3.66220077623345408E-002  5.31087154758407148E-002  7.32773096661167717E-002  9.71093554378587159E-002
  0.19400000000000001       2.30014935308017719E-002  3.55773085475772285E-002  5.16995090429815188E-002  7.14624287098273164E-002  9.48527695806394705E-002
  0.19500000000000001       2.22921887413045777E-002  3.45625294452713075E-002  5.03278403512174219E-002  6.96925142499307398E-002  9.26486322405265933E-002
  0.19600000000000001       2.16048446821256075E-002  3.35768094203605441E-002  4.89927049134918843E-002  6.79664529173230336E-002  9.04957251038214922E-002
  0.19700000000000001       2.09387782403053987E-002  3.26193123550745367E-002  4.76931252460499819E-002  6.62831588998911148E-002  8.83928581476262354E-002
  0.19800000000000001       2.02933277035576981E-002  3.16892263259198129E-002  4.64281501410917161E-002  6.46415732605895577E-002  8.63388689830184297E-002
  0.19900000000000001       1.96672539577135395E-002  3.07857629017755340E-002  4.51968539586924747E-002  6.30406632723875815E-002  8.43326222134727216E-002
  0.20000000000000001       1.90605426552881395E-002  2.99081564622897811E-002  4.39983359381585643E-002  6.14780498023749095E-002  8.23730088081792433E-002
  0.20100000000000001       1.84725957081763245E-002  2.90556635361441246E-002  4.28317195277960680E-002  5.99543116236531323E-002  8.04589454899058559E-002
  0.20200000000000001       1.79028334902354355E-002  2.82275621584386974E-002  4.16961517327264150E-002  5.84684774282203876E-002  7.85893741370725374E-002
  0.20300000000000001       1.73506942676312538E-002  2.74231512468590018E-002  4.05908024803754777E-002  5.70196002794002565E-002  7.67632611997051545E-002
  0.20400000000000001       1.68156336466683647E-002  2.66417499958648760E-002  3.95148640030509798E-002  5.56067569989996957E-002  7.49795971289467095E-002
  0.20500000000000002       1.62971240387129006E-002  2.58826972885634159E-002  3.84675502370932232E-002  5.42290475700493504E-002  7.32373958198122010E-002
  0.20600000000000002       1.57946541416075469E-002  2.51453511255313421E-002  3.74480962383437269E-002  5.28855945544629349E-002  7.15356940668819274E-002
  0.20700000000000002       1.53077284370819709E-002  2.44290880702979010E-002  3.64557576133017758E-002  5.15755425254869823E-002  6.98721541581009409E-002
  0.20800000000000002       1.48358667036732565E-002  2.37333027110418343E-002  3.54898099656520277E-002  5.02980575142452924E-002  6.82474331776337234E-002
  0.20899999999999999       1.43786035446790642E-002  2.30568140873041588E-002  3.45495483576355455E-002  4.90523264704162687E-002  6.66606216114400546E-002
  0.20999999999999999       1.39354879306685005E-002  2.23996513063118088E-002  3.36342867861266978E-002  4.78375567363481177E-002  6.51108313403021416E-002
  0.21099999999999999       1.35060827561137072E-002  2.17612628941607038E-002  3.27433576725626660E-002  4.66529755344572139E-002  6.35971951356017196E-002
  0.21199999999999999       1.30899644096903432E-002  2.11411131037761990E-002  3.18761113669032148E-002  4.54978294674553765E-002  6.21188661669092312E-002
  0.21299999999999999       1.26867223578441095E-002  2.05386814665839378E-002  3.10319156647601777E-002  4.43713840313336647E-002  6.06750175213010626E-002
  0.21400000000000000       1.22959587412118047E-002  1.99534623568997024E-002  3.02101553376542507E-002  4.32729231403866654E-002  5.92648417338952765E-002
  0.21500000000000000       1.19172879834809099E-002  1.93849645687914872E-002  2.94102316758859637E-002  4.22017486643223860E-002  5.78875503296107444E-002
  0.21600000000000000       1.15503364123256368E-002  1.88327109049595091E-002  2.86315620437251200E-002  4.11571799769427857E-002  5.65423733756152264E-002
  0.21700000000000000       1.11947418920321645E-002  1.82962377773666640E-002  2.78735794466343501E-002  4.01385535163047216E-002  5.52285590443298210E-002
  0.21800000000000000       1.08501534674769855E-002  1.77750948192292278E-002  2.71357321101053199E-002  3.91452223557269344E-002  5.39453731868614061E-002
  0.21900000000000000       1.05162310190566825E-002  1.72688445080841808E-002  2.64168902925149100E-002  3.81765557858304433E-002  5.26920989163980613E-002
  0.22000000000000000       1.01926449283002516E-002  1.67770617995826911E-002  2.57171312736705834E-002  3.72319389069359699E-002  5.14680362014257389E-002
  0.22100000000000000       9.87907575377339371E-003  1.62993337717520191E-002  2.50359490076405566E-002  3.63107722317773385E-002  5.02725014685900251E-002
  0.22200000000000000       9.57521391699802868E-003  1.58352592793653164E-002  2.43728508602104044E-002  3.54124712981728693E-002  4.91048272149113771E-002
