  t                         I1                        I2                        I3                        I4                        I5
  0.39000000000000001        4.5174644235369410        1.6638706351768398        1.0369221743263097       0.75395719274460360       0.59236716823146063     
  0.39100000000000001        4.5156012738094331        1.6637770792684408        1.0369132188849619       0.75395443913369264       0.59236568674350376     
  0.39200000000000002        4.5137474838737992        1.6636851492636286        1.0369044816258448       0.75395176187515134       0.59236424892590522     
  0.39300000000000002        4.5119030066382155        1.6635948169059322        1.0368959572333649       0.75394915885187719       0.59236285349137918     
  0.39400000000000002        4.5100677952482879        1.6635060544299067        1.0368876405214307       0.75394662800546774       0.59236149919058279     
  0.39500000000000002        4.5082418030858662        1.6634188345526433        1.0368795264303090       0.75394416733459557       0.59236018481100494     
  0.39600000000000002        4.5064249837679453        1.6633331304654009        1.0368716100235298       0.75394177489342840       0.59235890917587153     
  0.39700000000000002        4.5046172911454772        1.6632489158253423        1.0368638864848874       0.75393944879008534       0.59235767114309956     
  0.39800000000000002        4.5028186793019520        1.6631661647474847        1.0368563511155238       0.75393718718514668       0.59235646960427046     
  0.39900000000000002        4.5010291025525859        1.6630848517965957        1.0368489993310477       0.75393498829019479       0.59235530348363996     
  0.40000000000000002        4.4992485154428259        1.6630049519795675        1.0368418266587724       0.75393285036640145       0.59235417173717142     
  0.40100000000000002        4.4974768727473631        1.6629264407375692        1.0368348287349680       0.75393077172315348       0.59235307335160525     
  0.40200000000000002        4.4957141294690395        1.6628492939386939        1.0368280013022180       0.75392875071671395       0.59235200734355220     
  0.40300000000000002        4.4939602408373984        1.6627734878703320        1.0368213402068367       0.75392678574892480       0.59235097275860593     
  0.40400000000000003        4.4922151623078621        1.6626989992319763        1.0368148413963325       0.75392487526594043       0.59234996867049705     
  0.40500000000000003        4.4904788495604535        1.6626258051280789        1.0368085009169445       0.75392301775700243       0.59234899418025966     
  0.40600000000000003        4.4887512584986009        1.6625538830609832        1.0368023149112369       0.75392121175324234       0.59234804841542543     
  0.40700000000000003        4.4870323452480960        1.6624832109240630        1.0367962796157548       0.75391945582651876       0.59234713052924770     
  0.40800000000000003        4.4853220661559554        1.6624137669948054        1.0367903913587306       0.75391774858829130       0.59234623969993649     
  0.40900000000000003        4.4836203777892978        1.6623455299282675        1.0367846465578521       0.75391608868852089       0.59234537512992591     
  0.41000000000000003        4.4819272369342222        1.6622784787504579        1.0367790417180867       0.75391447481460372       0.59234453604516180     
  0.41100000000000003        4.4802426005947611        1.6622125928518319        1.0367735734295478       0.75391290569033043       0.59234372169440441     
  0.41200000000000003        4.4785664259915468        1.6621478519810851        1.0367682383654266       0.75391138007487823       0.59234293134856186     
  0.41300000000000003        4.4768986705611198        1.6620842362388479        1.0367630332799631       0.75390989676183151       0.59234216430003184     
  0.41400000000000003        4.4752392919544706        1.6620217260715620        1.0367579550064763       0.75390845457822564       0.59234141986207267     
  0.41500000000000004        4.4735882480360960        1.6619603022654794        1.0367530004554346       0.75390705238361932       0.59234069736818273     
  0.41600000000000004        4.4719454968830092        1.6618999459407855        1.0367481666125768       0.75390568906919331       0.59233999617150990     
  0.41699999999999998        4.4703109967834873        1.6618406385457878        1.0367434505370785       0.75390436355687440       0.59233931564426756     
  0.41799999999999998        4.4686847062361528        1.6617823618511842        1.0367388493597645       0.75390307479848340       0.59233865517717488     
  0.41899999999999998        4.4670665839488199        1.6617250979444602        1.0367343602813590       0.75390182177490472       0.59233801417891241     
  0.41999999999999998        4.4654565888374780        1.6616688292244479        1.0367299805707870       0.75390060349527876       0.59233739207559122     
  0.42099999999999999        4.4638546800252099        1.6616135383958652        1.0367257075635088       0.75389941899622359       0.59233678831023617     
  0.42199999999999999        4.4622608168412325        1.6615592084639390        1.0367215386599009       0.75389826734106780       0.59233620234229378     
  0.42299999999999999        4.4606749588196530        1.6615058227293404        1.0367174713236793       0.75389714761911197       0.59233563364714303     
  0.42399999999999999        4.4590970656987565        1.6614533647828802        1.0367135030803463       0.75389605894490985       0.59233508171562721     
  0.42499999999999999        4.4575270974196277        1.6614018185005721        1.0367096315156952       0.75389500045756808       0.59233454605359981     
  0.42599999999999999        4.4559650141253222        1.6613511680386734        1.0367058542743339       0.75389397132006042       0.59233402618147724     
  0.42699999999999999        4.4544107761599463        1.6613013978287490        1.0367021690582525       0.75389297071857453       0.59233352163381681     
  0.42799999999999999        4.4528643440672209        1.6612524925729422        1.0366985736254337       0.75389199786185823       0.59233303195889242     
  0.42899999999999999        4.4513256785900257        1.6612044372392629        1.0366950657884806       0.75389105198060302       0.59233255671829543     
  0.42999999999999999        4.4497947406690006        1.6611572170569595        1.0366916434132829       0.75389013232683211       0.59233209548653898     
  0.43099999999999999        4.4482714914416919        1.6611108175119706        1.0366883044177331       0.75388923817330578       0.59233164785068027     
  0.43200000000000000        4.4467558922414678        1.6610652243424702        1.0366850467704427       0.75388836881295174       0.59233121340994799     
  0.43300000000000000        4.4452479045967239        1.6610204235345150        1.0366818684895178       0.75388752355830280       0.59233079177538572     
  0.43400000000000000        4.4437474902296579        1.6609764013177015        1.0366787676413480       0.75388670174095407       0.59233038256949910     
  0.43500000000000000        4.4422546110554686        1.6609331441609083        1.0366757423394306       0.75388590271103306       0.59232998542592596     
  0.43600000000000000        4.4407692291812273        1.6608906387682039        1.0366727907432274       0.75388512583668765       0.59232959998909851     
  0.43700000000000000        4.4392913069051065        1.6608488720747208        1.0366699110570381       0.75388437050358692       0.59232922591393433     
  0.43800000000000000        4.4378208067152762        1.6608078312426211        1.0366671015289126       0.75388363611443465       0.59232886286552178     
  0.43900000000000000        4.4363576912888680        1.6607675036572300        1.0366643604495851       0.75388292208849272       0.59232851051881963     
  0.44000000000000000        4.4349019234912648        1.6607278769230500        1.0366616861514286       0.75388222786112935       0.59232816855837134     
  0.44100000000000000        4.4334534663748704        1.6606889388600250        1.0366590770074506       0.75388155288336633       0.59232783667801725     
  0.44200000000000000        4.4320122831784206        1.6606506774997591        1.0366565314302911       0.75388089662145008       0.59232751458062227     
  0.44300000000000000        4.4305783373258567        1.6606130810818791        1.0366540478712667       0.75388025855642682       0.59232720197781175     
  0.44400000000000001        4.4291515924254883        1.6605761380503903        1.0366516248194235       0.75387963818373027       0.59232689858970877     
  0.44500000000000001        4.4277320122689794        1.6605398370501179        1.0366492608006210       0.75387903501278564       0.59232660414468685     
