  t                         w1                        w2                        w3                        w4                        w5
  0.34100000000000003        1.5794201410015454        3.7628619171912727        4.2317344617153045        4.4416300844197245        4.5613482148008622     
  0.34200000000000003        1.5811822001870688        3.7630248179975241        4.2317564963560779        4.4416381008181451        4.5613529229754279     
  0.34300000000000003        1.5829354163745353        3.7631848637376861        4.2317779941649682        4.4416458949371824        4.5613574923654436     
  0.34400000000000003        1.5846798339303558        3.7633421043888489        4.2317989682208550        4.4416534729402164        4.5613619270619097     
  0.34500000000000003        1.5864154969984128        3.7634965890539553        4.2318194312839799        4.4416608408197300        4.5613662310352359     
  0.34600000000000003        1.5881424495011762        3.7636483659770370        4.2318393958036991        4.4416680044020458        4.5613704081387940     
  0.34700000000000003        1.5898607351408118        3.7637974825582812        4.2318588739260710        4.4416749693519320        4.5613744621123704     
  0.34800000000000003        1.5915703974002873        3.7639439853687340        4.2318778775012342        4.4416817411770877        4.5613783965855106     
  0.34900000000000003        1.5932714795444711        3.7640879201648367        4.2318964180906233        4.4416883252324899        4.5613822150807719     
  0.35000000000000003        1.5949640246212262        3.7642293319026678        4.2319145069739985        4.4416947267246334        4.5613859210168748     
  0.35100000000000003        1.5966480754624985        3.7643682647519192        4.2319321551563149        4.4417009507156484        4.5613895177117669     
  0.35199999999999998        1.5983236746853979        3.7645047621096617        4.2319493733744089        4.4417070021273020        4.5613930083855907     
  0.35299999999999998        1.5999908646932766        3.7646388834785873        4.2319661721035340        4.4417128857448871        4.5613963961635653     
  0.35399999999999998        1.6016496876768012        3.7647706739589206        4.2319825615637381        4.4417186062210137        4.5613996840787898     
  0.35499999999999998        1.6033001856150195        3.7649001740590533        4.2319985517260745        4.4417241680792801        4.5614028750749531     
  0.35599999999999998        1.6049424002764199        3.7650274235833838        4.2320141523186710        4.4417295757178570        4.5614059720089735     
  0.35699999999999998        1.6065763732199887        3.7651524616445524        4.2320293728326481        4.4417348334129594        4.5614089776535538     
  0.35799999999999998        1.6082021457962601        3.7652753266754639        4.2320442225278949        4.4417399453222330        4.5614118946996660     
  0.35899999999999999        1.6098197591483616        3.7653960564410989        4.2320587104386984        4.4417449154880408        4.5614147257589579     
  0.35999999999999999        1.6114292542130533        3.7655146880501222        4.2320728453792453        4.4417497478406567        4.5614174733660953     
  0.36099999999999999        1.6130306717217640        3.7656312579662892        4.2320866359489795        4.4417544462013758        4.5614201399810259     
  0.36199999999999999        1.6146240522016182        3.7657458020196541        4.2321000905378385        4.4417590142855383        4.5614227279911859     
  0.36299999999999999        1.6162094359764647        3.7658583554175817        4.2321132173313520        4.4417634557054635        4.5614252397136372     
  0.36399999999999999        1.6177868631678918        3.7659689527555713        4.2321260243156260        4.4417677739733064        4.5614276773971376     
  0.36499999999999999        1.6193563736962446        3.7660776280278880        4.2321385192822012        4.4417719725038385        4.5614300432241643     
  0.36599999999999999        1.6209180072816303        3.7661844146380115        4.2321507098327924        4.4417760546171472        4.5614323393128515     
